1.0     3.58800
0.96    3.40700
0.92    3.22300
0.9     3.13000
0.87    2.98700
0.83    2.79300
0.8     2.64200
0.77    2.48800
0.73    2.27300
0.7     2.10300
0.67    1.92300
0.65    1.79700
0.63    1.66200
0.61    1.51900
0.6     1.44200
0.58    1.27600
0.56    1.08500
0.55    0.97300
0.54423 0.9
0.53736 0.8
0.53183 0.7
0.52775 0.6
0.52515 0.5
0.52387 0.4
0.52347 0.3
0.52343 0.2
0.52343 0.1
0.52343 0.0
