0.500000    0.0     
0.500000    0.1     
0.500000    0.2     
0.500000    0.3     
0.500000    0.4     
0.500000    0.5     
0.500000    0.6     
0.500000    0.7     
0.500002    0.8     
0.500005    0.9
0.500016    1.0
0.500037    1.1
0.500075    1.2
0.500139    1.3     
0.500236    1.4
0.500375    1.5
0.500567    1.6
0.500823    1.7
0.501154    1.8
0.501575    1.9     
0.502103    2.0
0.502759    2.1
0.503574    2.2
0.504588    2.3     
0.505868    2.4     
0.507528    2.5     
0.509820    2.6
0.511417    2.65 
0.511804    2.66
0.512020    2.663
0.513382    2.67
0.519252    2.7 
