0.0     0.0     7.55000
0.0     0.5     7.53900
0.0     1.0     7.50600
0.0     1.5     7.45100
0.0     2.0     7.37400
0.0     2.5     7.27200
0.0     3.0     7.14400
0.0     3.5     6.98800
0.0     3.7     6.91700
0.0     4.0     6.80000
0.0     4.2     6.71600
0.0     4.5     6.57700
0.0     4.7     6.47700
0.0     5.0     6.31200
0.0     5.2     6.19200
0.0     5.5     5.99400
0.0     5.7     5.84900
0.0     6.0     5.60700
0.0     6.2     5.42800
0.0     6.5     5.12200
0.0     6.7     4.88700
0.0     6.85     4.68900
0.0     7.0     4.46700
0.0     7.15700 4.2
0.0     7.25900 4.0
0.0     7.36800 3.75
0.0     7.45900 3.5
0.0     7.53400 3.25
0.0     7.59300 3.0
0.0     7.63000 2.8
0.0     7.66000 2.6
0.0     7.68200 2.4
0.0     7.69800 2.2
0.0     7.70900 2.0
0.0     7.71500 1.8
0.0     7.71900 1.6
0.0     7.72100 1.4
0.0     7.72100 1.2
0.0     7.72100 1.0
0.0     7.72100 0.0
