0.200000    0.3	0.0	
0.200000    0.3	0.1
0.200004    0.3	0.2
0.200022    0.3	0.3
0.200073    0.3	0.4
0.200191    0.3	0.5
0.200439    0.3	0.6
0.200932    0.3	0.7
0.201895    0.3	0.8
0.203810    0.3	0.9
0.208035    0.3	1.0
0.210000    0.3	1.02557
0.215000    0.3	1.06434
0.220000    0.3	1.08161
0.221700    0.3	1.08437
0.230000    0.3	1.09447
