0.600000    0.1	0.0
0.600000    0.1	0.1
0.600000    0.1	0.2
0.600000    0.1	0.3
0.600000    0.1	0.4
0.600000    0.1	0.5
0.600000    0.1	0.6
0.600000    0.1	0.7
0.600000    0.1	0.8
0.600000    0.1	0.9
0.600000    0.1	1.0
0.600000    0.1	1.1
0.600000    0.1	1.2
0.600000    0.1	1.25
0.600000    0.1	1.28
0.600000    0.1	1.3
0.600000    0.1	1.35
0.600000    0.1	1.37936
