0.0     -0.2	4.53900	
0.1     -0.2	4.12600
0.2     -0.2	3.71000
0.3     -0.2	3.28800
0.4     -0.2	2.86000
0.5     -0.2	2.42400
0.504   -0.2	2.40600
0.505   -0.2	2.40200
0.506   -0.2	2.39800
0.5064  -0.2	2.39600
