0.0     2.0     7.37400
0.25    2.0     7.36600
0.5     2.0     7.34200
0.75    2.0     7.30100
1.0     2.0     7.24300
1.25    2.0     7.16700
1.5     2.0     7.07100
1.75    2.0     6.95300
2.0     2.0     6.80900
2.2     2.0     6.67300
2.4     2.0     6.51400
2.6     2.0     6.32700
2.8     2.0     6.10300
3.0     2.0     5.82700
3.1     2.0     5.66100 
3.15    2.0     5.56900
3.25    2.0     5.35600
3.3     2.0     5.23100
3.37638 2.0     5.0
3.42760 2.0     4.8
3.42980 2.0     4.79    2ª Ordem
3.43060 2.0     4.785   1ª Ordem(3.43,2.0,4.79)
3.43170 2.0     4.78
3.43831 2.0     4.75
3.44923 2.0     4.7
3.49180 2.0     4.5
3.52252 2.0     4.35
3.56175 2.0     4.15
3.58980 2.0     4.0     
3.62523 2.0     3.8
3.65827 2.0     3.6
3.68875 2.0     3.4
3.71649 2.0     3.2
3.74132 2.0     3.0
3.76312 2.0     2.8
3.78179 2.0     2.6
3.79728 2.0     2.4
3.80964 2.0     2.2
3.81901 2.0     2.0
3.82423 2.0     1.85
3.82994 2.0     1.6
3.83191 2.0     1.45
3.83308 2.0     1.3
3.83368 2.0     1.15
3.83393 2.0     1.0
3.83402 2.0     0.7
3.83403 2.0     0.35
3.83403 2.0     0.1
3.83403 2.0     0.0
