0.0     4.00000	4	1.3055  3.98416
0.2     4.00000	4
0.3     3.99998	4
0.325   3.99995	4
0.35    3.99991	4
0.375   3.99984	4
0.4     3.99973	4
0.425   3.99958	4
0.45    3.99937	4
0.475   3.99910	4
0.5     3.99877	4
0.525   3.99836	4
0.55    3.99786	4
0.575   3.99729	4
0.6     3.99663	4
0.625   3.99590	4
0.65    3.99508	4
0.675   3.99419	4
0.7     3.99322	4
0.8     3.98885	4
0.9     3.98414	4
0.925   3.98300	4
0.95    3.98191	4
0.975   3.98088	4
1.0     3.97993	4
1.01    3.97957	4
1.02    3.97924	4
1.03    3.97892	4
1.04    3.97861	4
1.05    3.97833	4
1.06    3.97807	4
1.07    3.97784	4
1.08    3.97762	4
1.09    3.97744	4
1.1     3.97728	4
1.11    3.97715	4
1.12    3.97705	4
1.13    3.97699	4
1.14    3.97696	4
1.15    3.97696	4
1.16    3.97701	4
1.17    3.97709	4
1.18    3.97722	4
1.19    3.97740	4
1.2     3.97762	4
1.21    3.97790	4
1.22    3.97823	4
1.23    3.97862	4
1.24    3.97908	4
1.25    3.97961	4
1.26    3.98021	4
1.27    3.98089	4
1.28    3.98167	4
1.29    3.98255	4
1.3     3.98355	4
1.305   3.98410	4
1.3055  3.98416	4



----AF-->AF----
1.336   3.98760	4
1.335   3.98749	4
1.33    3.98694	4
1.32    3.98582	4
1.315   3.98525	4
1.306   3.98422	4
1.3055  3.98416	4
---------------





1.3055  3.98416	4
1.30643 3.98450	4
1.31092 3.98600	4
1.315   3.98736	4
1.32    3.98901	4
1.33    3.99227	4
1.34    3.99547	4
1.35    3.99862	4
1.4     4.01359	4
1.5     4.03960	4
1.55    4.05100	4
1.6     4.06100	4
1.65    4.07000	4
1.7     4.07700	4
1.75    4.08300	4
1.8     4.08800	4
1.85    4.09150	4
1.9     4.09400	4
1.95    4.09500	4
2.0     4.09500	4
2.05    4.09400	4
2.1     4.09150	4
2.15    4.08750	4
2.2     4.08250	4
2.25    4.07600	4
2.3     4.06900	4
2.35    4.06000	4
2.4     4.05100	4
2.45    4.03900	4
2.5     4.02700	4
2.62600     3.99	4
2.73800     3.95	4
2.85800     3.90	4
2.96200     3.85	4
3.0     3.83000	4
3.13900     3.75	4
3.21700     3.7	4
3.35600     3.6	4
3.5     3.48200	4
3.59000     3.4	4
3.73800     3.25	4
3.86900     3.1	4
4.0     2.92900	4
4.12200     2.75	4
4.21300     2.6	4
4.29600     2.45	4
4.37100     2.3	4
4.44000     2.15	4
4.5     2.00400	4
4.57600     1.8	4
4.62500     1.65	4
4.66900     1.5	4
4.70800     1.35	4
4.74300     1.2	4
4.77300     1.05	4
4.79900     0.9	4
4.82100     0.75	4
4.83800     0.6	4
4.85200     0.45	4
4.86200     0.3	4
4.86700     0.15	4
4.86900     0.0	4

