0.325600    0.2	1.19405	
0.330000    0.2	1.19803
0.340000    0.2	1.20692
0.400000    0.2	1.25601
0.450000    0.2	1.29210
0.500000    0.2	1.32444
0.550000    0.2	1.35344
0.600000    0.2	1.37936
0.650000    0.2	1.40238
0.700000    0.2	1.42258
