0.5     0.0	1.32444	0.57    1.74250
0.513   0.0	1.40426
0.55    0.0	1.62561
0.56    0.0	1.68452
0.565   0.0	1.71576        PRIMEIRA ORDEM
0.57    0.0	1.74250     	SEGUNDA ORDEM
0.6     0.0	1.90500     
0.65    0.0	2.15300
0.7     0.0	2.38500
0.8     0.0	2.82500
0.9     0.0	3.24700
1.0     0.0	3.65900
