   3.92000000000000       -68.1686746649866       0.647541200419261     
   3.92100000000000       -68.1768959481991       0.644933986120784     
   3.92200000000000       -68.1851758830179       0.642265540308442     
   3.92300000000000       -68.1935158093281       0.639532649009144     
   3.92400000000000       -68.2019171366470       0.636731820985276     
   3.92500000000000       -68.2103813501354       0.633859249857709     
   3.92600000000000       -68.2189100173501       0.630910789088028     
   3.92700000000000       -68.2275047958590       0.627881884357941     
   3.92800000000000       -68.2361674418648       0.624767529815399     
   3.92900000000000       -68.2448998200135       0.621562215178466     
   3.93000000000000       -68.2537039146047       0.618259824642853     
   3.93100000000000       -68.2625818424698       0.614853571170002     
   3.93200000000000       -68.2715358678505       0.611335876251869     
   3.93300000000000       -68.2805684196899       0.607698226370539     
   3.93400000000000       -68.2896821118614       0.603931028522620     
   3.93500000000000       -68.2988797670059       0.600023409862671     
   3.93600000000000       -68.3081644448407       0.595962944639708     
   3.93700000000000       -68.3175394760767       0.591735367620085     
   3.93800000000000       -68.3270085034404       0.587324136019174     
   3.93900000000000       -68.3365755318332       0.582709947650807     
   3.94000000000000       -68.3462449903953       0.577870009232506     
   3.94100000000000       -68.3560218103523       0.572777143735672     
   3.94200000000000       -68.3659115241789       0.567398508985695     
   3.94300000000000       -68.3759203941708       0.561693845327779     
   3.94400000000000       -68.3860555826175       0.555612938102737     
   3.94500000000000       -68.3963253825553       0.549091863039687     
   3.94600000000000       -68.4067395398309       0.542047209775988     
   3.94700000000000       -68.4173097186912       0.534366769147849     
   3.94800000000000       -68.4280502048822       0.525893683487169     
   3.94900000000000       -68.4389790284900       0.516397316282352     
   3.95000000000000       -68.4501198956313       0.505514278765142     
   3.95100000000000       -68.4615058786016       0.492611128182000     
   3.95200000000000       -68.4731876961812       0.476385887527913     
   3.95300000000000       -68.4852586279619       0.453105357547950     
   3.95400000000000       -68.5104818821171       7.356290633679189E-007
   3.95500000000000       -68.5283187097164       5.517158692125435E-007
   3.95600000000000       -68.5461639351144       4.112357441243830E-007
   3.95700000000000       -68.5640175488384       3.014726932537570E-007
   3.95800000000000       -68.5818795414163       2.138583473273078E-007
   3.95900000000000       -68.5997499033766       1.500814178860092E-007
   3.96000000000000       -68.6176286252474       1.021190638716973E-007
   3.96100000000000       -68.6355156975583       6.737135597549108E-008
   3.96200000000000       -68.6534111108392       4.309615627325532E-008
   3.96300000000000       -68.6713148556196       2.673071512286166E-008
   3.96400000000000       -68.6892269224313       1.607638518604422E-008
   3.96499999999999       -68.7071473018052       9.696223823851824E-009
   3.96599999999999       -68.7250759842740       5.681586312533682E-009
   3.96699999999999       -68.7430129603706       3.234426948495184E-009
   3.96799999999999       -68.7609582206296       1.788303579293900E-009
   3.96899999999999       -68.7789117555855       9.602155367124017E-010
   3.96999999999999       -68.7968735557744       5.005773573429906E-010
   3.97099999999999       -68.8148436117330       2.529153183180218E-010
   3.97199999999999       -68.8328219139998       1.237574487333859E-010
   3.97299999999999       -68.8508084531139       5.856315432595238E-011
   3.97399999999999       -68.8688032196155       2.637260780128751E-011
   3.97499999999999       -68.8868062040466       1.097662701473231E-011
   3.97599999999999       -68.9048173969495       3.930041477436437E-012
   3.97699999999999       -68.9228367888691       6.636173092526102E-013
   3.97799999999999       -68.9408643703508       5.575540029667536E-013
   3.97899999999999       -68.9589001319419       1.155298079424938E-012
   3.97999999999999       -68.9769440641906       1.118216630402458E-012
   3.98099999999999       -68.9949961576476       1.299775102362825E-012
   3.98199999999999       -69.0130564028646       1.226870457079106E-012
   3.98299999999999       -69.0311247903950       1.241525401004158E-012
   3.98399999999999       -69.0492013107941       1.360985398453825E-012
   3.98499999999999       -69.0672859546188       1.387334691571596E-012
   3.98599999999999       -69.0853787124277       1.377490714086586E-012
   3.98699999999999       -69.1034795747817       1.536770710686142E-012
   3.98799999999999       -69.1215885322433       1.443660006354245E-012
   3.98899999999999       -69.1397055753767       1.541803721731109E-012
   3.98999999999999       -69.1578306947488       1.753264200488047E-012
   3.99099999999999       -69.1759638809281       1.491473611281435E-012
   3.99199999999999       -69.1941051244851       1.377490714086586E-012
   3.99299999999999       -69.2122544159927       1.323015771011645E-012
   3.99399999999999       -69.2304117460262       1.131169232356418E-012
   3.99499999999999       -69.2485771051627       9.787726185095380E-013
   3.99599999999999       -69.2667504839825       9.198567833360964E-013
   3.99699999999999       -69.2849318730668       8.820351856305327E-013
   3.99799999999999       -69.3031212630005       9.539776376262428E-013
   3.99899999999999       -69.3213186443700       1.103191612135864E-012
