0.0     2.92700
0.04    2.74600
0.07    2.61000
0.1     2.47100
0.14    2.28300
0.17    2.14000
0.2     1.99400
0.24    1.79400
0.27    1.64000
0.3     1.48000
0.34    1.25600
0.37    1.07600
0.4     0.88100
0.425   0.70000
0.426685    0.687
0.44    0.57800
0.45    0.48800
0.45389 0.45
0.45875 0.4
0.46321 0.35
0.46719 0.3
0.47056 0.25
0.47312 0.2
0.47469 0.15
0.47535 0.1
0.47535 0.0
